,Date,User,Tweet
4363,2023-02-13 01:47:42+00:00,Florenc31569566,"@lemonapp_ar Seguro llegaste al límite de reintegro. A mí me pasó eso la semana pasada
 Pero todas las semanas se va liberando"
4364,2023-02-13 01:47:02+00:00,nicobroemser,@lemonapp_ar Cual era el tope de cashback? Y cada cuánto se actualiza?
4365,2023-02-13 01:37:10+00:00,nogarojazmin,"Le queda lindo el Monumental 🍋

@lemonapp_ar https://t.co/2szgQjzLzH"
4366,2023-02-13 01:35:56+00:00,LeusMonsalve,@lemonapp_ar Vamo todavía $leusmac
4367,2023-02-13 01:11:26+00:00,AndreaBaroni82,@lemonapp_ar y #juice cuando?
4368,2023-02-13 01:11:13+00:00,CriptoIgna,@lemonapp_ar $cryptoigna
4369,2023-02-13 01:10:20+00:00,AndreaBaroni82,"@DiarioBitcoin @lemonapp_ar 
#Bitcoin"
4370,2023-02-13 00:59:53+00:00,pfrancoven,@Marian_A79 @lemonapp_ar @lemonapp_ar algunos no podemos !! Por falta de proveedor tarjetero
4371,2023-02-13 00:58:45+00:00,pfrancoven,@lemonapp_ar De pana se han tardado !! Ya va apasar el FOMO
4372,2023-02-13 00:44:45+00:00,JWilderAs,@lemonapp_ar $jwilder  daleeeee
4373,2023-02-13 00:40:17+00:00,ttinho,@EmiPratta @lemonapp_ar Sushi de bagre con choripan! Kkkk
4374,2023-02-13 00:39:32+00:00,crisreel,"@lemonapp_ar $crisreel

Dale bro haceme ganar qué soy nuevo así estreno lemon"
4375,2023-02-13 00:36:25+00:00,ttinho,@Colorinchuda @lemonapp_ar Tranquilo que supuestamente tenemos prueba de reservas con una hoja de cálculo pedorra!
4376,2023-02-13 00:32:04+00:00,jiholantastic,@lemonapp_ar Y de $Juice? Mmmm cómo nos durmieron.
4377,2023-02-13 00:20:49+00:00,Luka_Latt,@lemonapp_ar $messirve10
4378,2023-02-13 00:11:38+00:00,XeneizeBarroca,@lemonapp_ar Cuando saldrá $Juice  al mercado 🙂
4379,2023-02-12 23:49:46+00:00,Marian_A79,@lemonapp_ar Los cashback de 4% para nivel 8 para cuando? https://t.co/ySUM8xqWsl
4380,2023-02-12 23:48:38+00:00,sqtcDads,@lemonapp_ar @ricar2 a ganaaarrr
4381,2023-02-12 23:47:47+00:00,Colorinchuda,"@lemonapp_ar No responden los de soporte los fines de semana? Por que me desapareció plata y bitcoins de la cuenta ayer, mande mensaje y nunca me contestaron"
4382,2023-02-12 23:44:55+00:00,VespertinoVsp,@lemonapp_ar Cuando soporten $XTZ tal vez?🤘😁🤘
4383,2023-02-12 23:44:41+00:00,Santimolina1998,"@lemonapp_ar El mismo dia que salga $juice, o sea nunca"
4384,2023-02-12 23:44:13+00:00,diegwalt,@lemonapp_ar https://t.co/5Nx7hFWMOj
4386,2023-02-12 22:42:18+00:00,RuloDeDominico,"@ferminrp @lemonapp_ar Seh, quise pasar hoy, y tira suspendido momentáneamente, paha amigo"
4387,2023-02-12 22:39:24+00:00,SeranTux,@hormigasalada @lemonapp_ar @AFIPcomunica @dzapatillas Me pasa lo mismo con @BancoGalicia.
4388,2023-02-12 21:46:56+00:00,Arielzalazar23,@lemonapp_ar $arielzalazar
4389,2023-02-12 21:23:44+00:00,ferminrp,@pablomafer @lemonapp_ar Belo no tiene bsc
4390,2023-02-12 21:19:43+00:00,jerorat,@lemonapp_ar $jeroratusny
4391,2023-02-12 20:29:39+00:00,soratw1,@lemonapp_ar $soradami
4392,2023-02-12 20:27:17+00:00,pablomafer,@ferminrp @lemonapp_ar Cómo Lemon y no Belo? :p
4393,2023-02-12 20:10:02+00:00,InversoBot,"BNB-ARS COMPRA/VENTA: 

@buenbit: 117,877 / 114,443

@CryptoMKT: 119,937 / 115,102

@tiendacrypto: 117,686 / 114,488

@lemonapp_ar: 117,931 / 114,234"
4394,2023-02-12 20:05:03+00:00,InversoBot,"AXS-ARS COMPRA/VENTA: 

@buenbit: 3,801 / 3,690

@RipioApp: 3,814 / 3,632

@BitsoArg: 3,815 / 3,684

@lemonapp_ar: 3,808 / 3,686"
4395,2023-02-12 20:00:05+00:00,InversoBot,"AVAX-ARS COMPRA/VENTA: 

@buenbit: 6,790 / 6,592

@CryptoMKT: 6,907 / 6,618

@LetsBit_ok: 6,860 / 6,612

@lemonapp_ar: 6,756 / 6,543

@SatoshiTango: 6,856 / 6,228"
4396,2023-02-12 19:58:05+00:00,flumnazenilo,@hormigasalada @lemonapp_ar @AFIPcomunica @dzapatillas Si informa. De todas maneras sos un boton.
4397,2023-02-12 19:28:39+00:00,hormigasalada,Alguien sabe porque @lemonapp_ar no informa la percepción del impuesto pais a la @AFIPcomunica ???@dzapatillas ??
4398,2023-02-12 19:21:22+00:00,WW_FENIX,@lemonapp_ar .    $caro.mont     .
4399,2023-02-12 19:18:28+00:00,WW_FENIX,@lemonapp_ar $caro.mont
4400,2023-02-12 19:00:02+00:00,InversoBot,"BTC-ARS COMPRA/VENTA: 

@belo_app: 8,122,113 / 7,768,582
@buenbit: 8,098,300 / 7,862,400
@lemonapp_ar: 8,058,428 / 7,807,391
@tiendacrypto: 8,088,062 / 7,868,277
@RipioApp: 8,043,640 / 7,756,474
@fiwind_io: 8,066,248 / 7,972,838
@SatoshiTango: 8,130,441 / 7,427,915"
4401,2023-02-12 18:46:20+00:00,ariasimalai,"@lemonapp_ar Un día te levantas deprimida, y te da ánimos pensar que mañana un sorteo puede arreglar parte de tus preocupaciónes 🙏🏻🫶 #universoestoypreoaradaparaesto"
4402,2023-02-12 18:33:38+00:00,fefolamas,@ferminrp @lemonapp_ar Sudo Shutdown -r
4403,2023-02-12 18:06:36+00:00,LNafad,@lemonapp_ar $leannafad
4404,2023-02-12 17:50:40+00:00,ferminrp,"Quise pasar unos sats que tenia en bsc a on chain haciendo &gt; Lemon [lightning]&gt; muun &gt; ledger

Pero @lemonapp_ar  lleva todo el finde con lightning caido"
4405,2023-02-12 17:28:53+00:00,federicocancin4,@lemonapp_ar $lemonfede un día voy a ganar
4406,2023-02-12 17:17:50+00:00,BclcbaBcle,@lemonapp_ar $cbrlemon
4407,2023-02-12 17:15:40+00:00,riverayoni01,"@lemonapp_ar Hola queria saber porque no tengo acceso a mi cuenta? Hace bastante tiempo intento entrar y sale lo mismo!
Necesito una solución urgente por favor, gracias!"
4408,2023-02-12 16:34:05+00:00,Marquit28876974,@lemonapp_ar $marcosgainza
4409,2023-02-12 15:23:58+00:00,cripto247,"@lemonapp_ar 👍🏻  “La comunidad ha perdido la confianza en las #criptodivisas, así que tenemos que recuperarla”, declaró el responsable de #blockchain de @lemonapp_ar, Francisco Ladino"
4410,2023-02-12 15:23:52+00:00,cripto247,🔜 Algunas exchanges nacionales como @lemonapp_ar ya han declarado que presentarán esta información en los próximos días
4411,2023-02-12 14:39:43+00:00,BaniGabriel,@lemonapp_ar $gabrielbani
4412,2023-02-12 14:35:03+00:00,InversoBot,"COTIZACION COMPRA-VENTA USDT/ARS: 
@belo_app: 367 / 360

@buenbit: 365.8 / 360.4

@lemonapp_ar: 366.7 / 355.25

@tiendacrypto: 368 / 358

@RipioApp: 368 / 358

@fiwind_io: 366 / 362.5

@SatoshiTango: 371.48 / 339.13"
4413,2023-02-12 14:30:04+00:00,InversoBot,"COTIZACION COMPRA-VENTA DAI/ARS: 
@belo_app: 367.07 / 359.68

@buenbit: 365.7 / 360.3

@lemonapp_ar: 366.67 / 355.21

@tiendacrypto: 368.15 / 358.14

@RipioApp: 366.94 / 349.14

@fiwind_io: 366 / 362.5

@SatoshiTango: 371.09 / 338.78"
4414,2023-02-12 14:27:12+00:00,Muszcka,@lemonapp_ar $mbenites2
4415,2023-02-12 14:26:58+00:00,Martinp0ratti,@lemonapp_ar $martinporatti
4416,2023-02-12 14:00:08+00:00,InversoBot,"RENDIMIENTO ANUAL USDT/USDC:
@belo_app: 3.0 %

@buenbit: 2.5 % / 2.5 %

@lemonapp_ar: 2.5 % / 2.0 %

@RipioApp: 8 %

@quantia_io: 0.0 %

@DECRYPTO_la: 9 %

@LetsBit_ok: 3.92 %

@fiwind_io: 3.5 %"
4417,2023-02-12 13:53:49+00:00,riverayoni01,@lemonapp_ar Tengo la cuenta bloqueada por favor necesito soporte
4418,2023-02-12 13:42:31+00:00,scheindlgolde,@lemonapp_ar $babelemon
4419,2023-02-12 13:02:36+00:00,MaiKita13,"@lemonapp_ar $mailenkita23 🍋🍋🍋

Yo estoy con Lemon desde que salió la app y desde que tienen insta y Twitter siempre participo... Ojalá sea este el de la suerte🥺🙏"
4420,2023-02-12 13:02:12+00:00,CecchinJeronimo,@lemonapp_ar $lemonjeronimo
4421,2023-02-12 13:01:18+00:00,macarenadng,@lemonapp_ar $macmad.
4422,2023-02-12 11:39:37+00:00,iamfrancki,@lemonapp_ar $iamfrancky
4423,2023-02-12 09:37:28+00:00,ArielBl19,@lemonapp_ar $ariel_matts
4424,2023-02-12 09:25:04+00:00,EnzoCac53,@lemonapp_ar $eec
4425,2023-02-12 07:38:39+00:00,AxelNarvaezF,"@lemonapp_ar $axelito98 será que algún día ganaré algo en mi vida? No sé, pero yo seguiré intentando jeje :)"
4426,2023-02-12 07:30:23+00:00,flavyomaroto,@lemonapp_ar $flavyo_maroto
4427,2023-02-12 05:21:46+00:00,fredessss,@lemonapp_ar $fredesnh
4428,2023-02-12 04:31:52+00:00,Fr1nkaa,@lemonapp_ar $fr1nkaa
4429,2023-02-12 04:14:44+00:00,almendro,@lemonapp_ar $almendraco.limonero
4430,2023-02-12 03:55:18+00:00,Longefoy,@lemonapp_ar $reysol
4431,2023-02-12 03:51:41+00:00,ernestsoft,¡Fichate este tremendo NFT que tengo en mi perfil! 👉🏽 https://t.co/kiycLbQOfq #LemonNation @lemonapp_ar
4432,2023-02-12 03:12:41+00:00,julicortesse,@lemonapp_ar $juancarlo
4433,2023-02-12 01:30:31+00:00,manulpz4,"@Matiezegon @lemoncheli @lemonapp_ar @mbeaudroit @belo_app No, de nada. Ojalá se pudiera hacer de otra manera pero toda tarjeta emitida en Argentina tiene que cumplir la normativa local :)"
4434,2023-02-12 01:28:43+00:00,Matiezegon,"@manulpz4 @lemoncheli @lemonapp_ar @mbeaudroit @belo_app Uff, que poronga. Gracias!!"
4435,2023-02-12 01:26:39+00:00,peroza__,@lemonapp_ar $peroza
4436,2023-02-12 01:13:39+00:00,manulpz4,@Matiezegon @lemoncheli @lemonapp_ar @mbeaudroit @belo_app Lamentablemente corre el mismo cupo :(
4437,2023-02-12 00:51:04+00:00,martinljorge,@lemonapp_ar @_pabloporra martin.l.jorge
4438,2023-02-12 00:27:05+00:00,Emmanue70852257,@lemonapp_ar Y el sorteo??
4439,2023-02-11 23:31:19+00:00,NachoYvarra,@lemonapp_ar $iyvarra1 algún dia 🥵
4440,2023-02-11 23:14:18+00:00,ideasmaker7,"@lemonapp_ar Team, cuál es el email de contacto ? Esta rebotando el siguiente https://t.co/Q95zG62kB7"
4441,2023-02-11 22:32:25+00:00,andrumf,@lemonapp_ar $amunozlemon
4442,2023-02-11 22:29:47+00:00,TotoCasanova,@lemonapp_ar $totocas91
4443,2023-02-11 21:23:05+00:00,alva_carabajal,@lemonapp_ar $alva.cara
4444,2023-02-11 21:13:07+00:00,juanmanuelb10,@lemonapp_ar $juanmab10 me estaría haciendo falta de todo
4445,2023-02-11 21:08:28+00:00,JavierOlmedoj37,@lemonapp_ar $slowburn12
4446,2023-02-11 20:58:49+00:00,MasterOfMurder2,"@lemonapp_ar Lets gooo 
$masterofmurder"
4447,2023-02-11 20:53:24+00:00,_artemis19,@lemonapp_ar $atenas
4448,2023-02-11 20:47:09+00:00,EricaTamara77,@lemonapp_ar $ericata 💚
4449,2023-02-11 20:20:36+00:00,Jor27M,@gladiadormerval homebankig? usas eso aun? yo manejo todo en @lemonapp_ar  saludos gladiador
4450,2023-02-11 20:10:03+00:00,InversoBot,"BNB-ARS COMPRA/VENTA: 

@buenbit: 113,683 / 110,372

@CryptoMKT: 113,202 / 108,589

@tiendacrypto: 113,380 / 110,299

@lemonapp_ar: 112,995 / 109,748"
4451,2023-02-11 20:05:03+00:00,InversoBot,"AXS-ARS COMPRA/VENTA: 

@buenbit: 3,766 / 3,656

@RipioApp: 3,791 / 3,608

@BitsoArg: 3,762 / 3,640

@lemonapp_ar: 3,743 / 3,633"
4452,2023-02-11 20:00:05+00:00,InversoBot,"AVAX-ARS COMPRA/VENTA: 

@buenbit: 6,569 / 6,378

@CryptoMKT: 6,534 / 6,265

@LetsBit_ok: 6,629 / 6,394

@lemonapp_ar: 6,526 / 6,336

@SatoshiTango: 6,595 / 5,988"
4453,2023-02-11 19:38:58+00:00,Luislemon90,@lemonapp_ar $luis9
4454,2023-02-11 19:27:16+00:00,guilles69567556,@lemonapp_ar $will_i_am
4455,2023-02-11 19:00:03+00:00,InversoBot,"BTC-ARS COMPRA/VENTA: 

@belo_app: 8,002,515 / 7,697,069
@buenbit: 7,984,700 / 7,752,100
@lemonapp_ar: 7,938,357 / 7,712,516
@tiendacrypto: 7,967,476 / 7,750,968
@RipioApp: 7,960,531 / 7,720,691
@fiwind_io: 7,945,924 / 7,837,669
@SatoshiTango: 8,004,830 / 7,310,992"
4456,2023-02-11 18:51:52+00:00,cosasdecrypto,@lemonapp_ar $gabrielecom
4457,2023-02-11 18:47:45+00:00,beaxionaryo,@lemonapp_ar $beaxionaryo
4460,2023-02-11 18:38:24+00:00,bypizzio,"@lemonapp_ar JAJAJAJAJ Que grande el cm, casi cuela chaval"
4461,2023-02-11 18:31:19+00:00,arriagada_2017,@lemonapp_ar @Ric4rdoBocha Andaaa!!
4462,2023-02-11 18:23:24+00:00,FlorLeyria,"@osoaguilo Gracias, por si la ven publicada es una negra NBX i3 y tiene una figurita del mundial de Messi y una calco @lemonapp_ar"
4463,2023-02-11 18:16:14+00:00,hippieconcrypto,@lemonapp_ar es estaaaaa $agustinsuarez.crypto
4464,2023-02-11 18:04:32+00:00,marcuchox,@lemonapp_ar $mchico
4465,2023-02-11 18:01:21+00:00,FedeePallares,@lemonapp_ar $fedepallares
4466,2023-02-11 17:46:52+00:00,CristianJA76,@lemonapp_ar $cristianja76
4467,2023-02-11 17:43:06+00:00,dgbartolucci,@lemonapp_ar $diegote1973
4468,2023-02-11 17:26:08+00:00,martinvalinoti,@lemonapp_ar @martinvalinoti
4469,2023-02-11 17:01:16+00:00,fran_sil19,@lemonapp_ar $fran.silvestri
4470,2023-02-11 16:46:06+00:00,RomiSol0609,@lemonapp_ar $romisol 😏🍋👊
4471,2023-02-11 16:35:40+00:00,fmaccheg,@lemonapp_ar @s Lemon subí el tope de $ 8.000 de Cash back que lo tenes congelado hace un año con 100% de inflación
4472,2023-02-11 16:34:23+00:00,nnnicogentille,@lemonapp_ar $nico.gentille 😎
4473,2023-02-11 16:32:43+00:00,locolopez2,@lemonapp_ar @s $foxtrox4 tirando facha el pela https://t.co/1LOT2z6exL
4474,2023-02-11 16:25:56+00:00,Joaquiniarmas,@lemonapp_ar $joaquin.armas
4475,2023-02-11 16:15:39+00:00,hernikkk,Fichate los tremendos NFTs y coleccionables que hay en el perfil https://t.co/UZSiQR7AJj 👽🚀🍋 #LemonNation @lemonapp_ar
4476,2023-02-11 16:12:27+00:00,countsanz,@lemonapp_ar $asanchez
4477,2023-02-11 16:07:04+00:00,Carlos65091418,@lemonapp_ar @s https://t.co/g42IUDr4Zi
4478,2023-02-11 16:06:41+00:00,4tomiCAST,@lemonapp_ar $lemondog
4479,2023-02-11 16:05:29+00:00,Carlos65091418,@lemonapp_ar Alguna vez se tiene q dar.!!!
4480,2023-02-11 16:04:58+00:00,Carlos65091418,@lemonapp_ar $cramos4
4481,2023-02-11 16:04:27+00:00,faturita,"@lemonapp_ar Pensando en empresas de triple impacto !   Que cuidan sus ingresos, sus ganancias, pero también cuidan el medio ambiente y sobre todo a su gente !"
4482,2023-02-11 16:03:57+00:00,viejito1987,@Difosaul @lemonapp_ar Cualqera que te dé más del 2%. Belo creo que te da el 6 y no se q onda la de binance
4483,2023-02-11 15:50:10+00:00,DagfelAngel,@lemonapp_ar $angelreina97
4484,2023-02-11 15:48:41+00:00,AleBetani,@lemonapp_ar $erinegrin
4485,2023-02-11 15:48:19+00:00,viejito1987,@Difosaul @lemonapp_ar Ratatouille a full
4486,2023-02-11 15:42:56+00:00,Q0kit0,"@lemonapp_ar $qokito

Dale dale que se piqueee  , espero ser uno de los afortunados!!!🍀"
4487,2023-02-11 15:33:04+00:00,pulky,@lemonapp_ar $pkylemon ⚡🍋
4488,2023-02-11 15:30:50+00:00,Sabryfre,@lemonapp_ar $sabry.fregenal
4489,2023-02-11 15:26:54+00:00,leolivera6,@lemonapp_ar $leolivera
4490,2023-02-11 15:21:36+00:00,fabrod21,@lemonapp_ar $fabricio71
4491,2023-02-11 15:08:22+00:00,Jzz9317,@lemonapp_ar $ejz93
4492,2023-02-11 15:00:47+00:00,viejito1987,Gastas 10 lucas con la @lemonapp_ar y te dan 100$ de cashback. 🐀🐀🐀
4493,2023-02-11 14:54:32+00:00,riveragonzalo,@lemonapp_ar $gonzaloeriveral
4494,2023-02-11 14:53:06+00:00,thepib3,@lemonapp_ar $alkaliba Hold BTC!!
4495,2023-02-11 14:47:51+00:00,franthemovie,@lemonapp_ar $franjp
4496,2023-02-11 14:43:33+00:00,Maximil24k,"@lemonapp_ar necesito 🍋🍋🍋🍋🍋
$SoyMaxifer2k"
4497,2023-02-11 14:39:49+00:00,CristhianCasino,@lemonapp_ar @s Medio millon y no son capaces de contestar un correo y devolver los fondos de mi cuenta
4498,2023-02-11 14:38:44+00:00,martincoriadg,@lemonapp_ar $kbzadechancho 🐗
4499,2023-02-11 14:35:52+00:00,CristhianCasino,@lemonapp_ar Sabado 11:34 aca esperando que me devuelvan el dinero que tenia en mi cuenta que me suspendieron de la nada. LADRONES
4500,2023-02-11 14:35:03+00:00,InversoBot,"COTIZACION COMPRA-VENTA USDT/ARS: 
@belo_app: 363 / 356

@buenbit: 365.7 / 360.3

@lemonapp_ar: 366.7 / 356.25

@tiendacrypto: 368 / 358

@RipioApp: 368 / 358

@fiwind_io: 367 / 362

@SatoshiTango: 369.2 / 336.95"
4501,2023-02-11 14:30:51+00:00,CristhianCasino,@lemonapp_ar Porque suspenden cuentas sin previo aviso?
4502,2023-02-11 14:30:05+00:00,CristhianCasino,@lemonapp_ar Capaz que contestan los correos en algún momento? Hace una semana les vengo reclamando y nada
4503,2023-02-11 14:30:04+00:00,InversoBot,"COTIZACION COMPRA-VENTA DAI/ARS: 
@belo_app: 363.11 / 356.71

@buenbit: 365.5 / 360.1

@lemonapp_ar: 366.67 / 356.21

@tiendacrypto: 368.11 / 358.11

@RipioApp: 367.89 / 351.11

@fiwind_io: 367 / 362

@SatoshiTango: 368.83 / 336.95"
4504,2023-02-11 14:27:17+00:00,AlexisForte94,@lemonapp_ar $alexisforte94
4505,2023-02-11 14:24:00+00:00,Matiezegon,"Llamado a la solidaridad @lemoncheli  @lemonapp_ar @mbeaudroit @manulpz4 @belo_app si viajo al exterior, hay límite para usar las tarjetas como las de los bancos tradicionales? O no hay cupo de usd?"
4506,2023-02-11 14:07:39+00:00,Gabriel14205041,@lemonapp_ar @LCA_ITECH Hola cómo participó
4507,2023-02-11 14:05:42+00:00,gonzabrambi,@lemonapp_ar $tabrambilla
4508,2023-02-11 14:05:32+00:00,GribaudoAle97,@lemonapp_ar $alegri
4509,2023-02-11 14:04:24+00:00,Nico_Zehnder,"@Diegocavaglia10 @Pedroo_2001 @lemonapp_ar Esperemos, estaba bastante tiroteado ese riñón"
4510,2023-02-11 14:02:31+00:00,Diegocavaglia10,"@Pedroo_2001 @lemonapp_ar no hay de qué loco, espero le sirva"
4511,2023-02-11 14:00:07+00:00,InversoBot,"RENDIMIENTO ANUAL USDT/USDC:
@belo_app: 3.0 %

@buenbit: 2.5 % / 2.5 %

@lemonapp_ar: 2.89 % / 1.99 %

@RipioApp: 8 %

@quantia_io: 0.0 %

@DECRYPTO_la: 9 %

@LetsBit_ok: 3.92 %

@fiwind_io: 3.5 %"
4512,2023-02-11 13:59:40+00:00,gastondefelipe,@lemonapp_ar $gastondf el calor me tiene mal don Lemon. Necesito comprarme un heladito o una kokita fresca
4513,2023-02-11 13:59:08+00:00,Pedroo_2001,"@Diegocavaglia10 @lemonapp_ar Gracias diego por donarle un riñon a mi primo y salvarlo, te mereces todo el premio!"
4514,2023-02-11 13:56:22+00:00,sebascap2,@lemonapp_ar $sriverolauria1
4515,2023-02-11 13:55:13+00:00,josekatan,@lemonapp_ar $jjk
4516,2023-02-11 13:53:25+00:00,josekatan,@lemonapp_ar &amp;jjk
4517,2023-02-11 13:52:09+00:00,1LucasRodriguez,@lemonapp_ar @s Lemmy con barbijo espacial $lukelon https://t.co/n5vDAzeUL8
4518,2023-02-11 13:51:26+00:00,Jabon_No_Radio,@lemonapp_ar $tresestrellas
4519,2023-02-11 13:49:30+00:00,Sbraianx,@lemonapp_ar $bsalinas1 capaz que febrero es el mes que por fin me toque? 😪
4520,2023-02-11 13:45:48+00:00,gdm1985_,@lemonapp_ar $gdm1985
4521,2023-02-11 13:43:09+00:00,kgguillen,@juan_melnechuk @nic_racing @lemonapp_ar Millones de usuarios? https://t.co/qvTwYOaP2O
4522,2023-02-11 13:38:16+00:00,_pablocomputer,@lemonapp_ar $_whiterose
4523,2023-02-11 13:28:06+00:00,angelmf86,@lemonapp_ar $themandalorian
4524,2023-02-11 13:23:39+00:00,sgoyeneche,@lemonapp_ar $sebagoye
4525,2023-02-11 13:22:54+00:00,ee_Vane_ee,"@lemonapp_ar $vanevanevane

Agréguenle a la app para pagar servicios 🙏"
4526,2023-02-11 13:15:50+00:00,Luciano_XXII,@lemonapp_ar $lucianoxxii
4527,2023-02-11 13:12:41+00:00,juanfra05261297,@lemonapp_ar $juanfra006
4528,2023-02-11 13:12:28+00:00,DamiMelik,@lemonapp_ar $damian.orozco
4529,2023-02-11 13:04:25+00:00,LucasDiGiusepp1,@lemonapp_ar lucas.digiuseppe
4530,2023-02-11 13:01:34+00:00,Tonytoutony,@lemonapp_ar ya pasaron los 5 días hábiles...no se de que operatoria me hablan. Que ahora te suspenden una cuenta porque se les canta?. Sin argumentos válidos. Déjense de joder y devuelvan MI plata. Que hacen corrralitos ahora también? https://t.co/xbqxCWFrg7
4531,2023-02-11 12:56:58+00:00,emiliavillalbam,@lemonapp_ar $emiliavillalbam
4532,2023-02-11 12:56:26+00:00,fatgrosso,@lemonapp_ar $elitek vamos  @lemonapp_ar a empezar el año con todo!!!!
4533,2023-02-11 12:51:04+00:00,Juan49965366,@lemonapp_ar $morta.com
4534,2023-02-11 12:48:55+00:00,maru_di,@lemonapp_ar $dear.marie
4535,2023-02-11 12:44:14+00:00,Raskoln26817825,@lemonapp_ar $jdv
4536,2023-02-11 12:41:26+00:00,Jaam1962Jm,@lemonapp_ar $lemonpichon
4537,2023-02-11 12:33:39+00:00,javiervalina,@lemonapp_ar $javileon72
4538,2023-02-11 12:33:01+00:00,gon77alo77,@lemonapp_ar $gon77alo77
4539,2023-02-11 12:29:29+00:00,UPirra,@lemonapp_ar $ulisespirra elijo creer...
4540,2023-02-11 12:27:33+00:00,jiholantastic,@lemonapp_ar Acá investigando para que sirve Juice. Cómo nos cagaron con esa feature que dejaron morir.
4541,2023-02-11 12:26:03+00:00,LucasRot1995,@lemonapp_ar $lucasrot1
4542,2023-02-11 12:09:06+00:00,MrWick2018,@lemonapp_ar $enri_vz
4543,2023-02-11 12:01:52+00:00,ScalpingEagle,@lemonapp_ar $cryptoeagle
4544,2023-02-11 11:57:06+00:00,Fede_HFB,"@lemonapp_ar @fede_b
Vamos @lemonapp_ar ! Haceme arrancar bien un fucking lunes ..!"
4545,2023-02-11 11:52:07+00:00,alejanori,"@lemonapp_ar $ALEBOB, y el que gane lo disfrute a pleno!!!"
4546,2023-02-11 11:46:44+00:00,Ezequie89151043,@lemonapp_ar $Gonzzarw
4547,2023-02-11 11:43:39+00:00,LexOnfroy,@lemonapp_ar $l3x
4549,2023-02-11 11:33:52+00:00,RodriCorral,@lemonapp_ar $camdiurno
4550,2023-02-11 11:33:52+00:00,chikito_sheep,@lemonapp_ar $gustavo_chikito
4551,2023-02-11 11:33:09+00:00,Fedekorol2,@lemonapp_ar $fkorol1
4552,2023-02-11 11:30:52+00:00,MalGuerrero,¡Fichate este tremendo NFT que tengo en mi perfil! 👉🏽 https://t.co/bYPJS27Dnm #LemonNation @lemonapp_ar
4553,2023-02-11 11:27:30+00:00,GrandoMarcos,@lemonapp_ar $mgrando3
4554,2023-02-11 11:21:54+00:00,leocarrasco91,@lemonapp_ar $lcarrasco91
4555,2023-02-11 11:19:26+00:00,MakeupByDama,@lemonapp_ar $berruttidama por aquí dejando ando a ver si me gano algo para sumar a los ahorros del viaje jajajja
