,Date,User,Tweet
1368,2023-02-24 18:15:00+00:00,_ms19x,@fflorsa @MelanieSalinass @analiaespindol3 @mercadopago con razón me ardía la oreja
1369,2023-02-24 18:13:19+00:00,MP_ayuda,"@a_pado @mercadopago Hola, podrás contactarnos por DM desde nuestras cuentas verificadas de Facebook, Instagram y Twitter. Además, contamos con 2 canales de contacto de Mercado Libre y Mercado Pago.

Podrás contactarte con nuestro equipo de soporte, desde acá: https://t.co/6pV4WQFrKs 
 
Saludos."
1370,2023-02-24 18:10:05+00:00,27_paracelso,"Hola @mercadopago hoy hice una compra en @Mercadolibre México, con mi tarjeta de crédito registrada y en la app de mi banco me aparece doble cobro: (que pasó) https://t.co/HM4UVLPFbR"
1371,2023-02-24 18:07:15+00:00,ML_Ayuda,"@candilup @acebesrichard @mercadopago @marcos_galperin @Mercadolibre Hola. Para verificar lo sucedido con el retiro de tu dinero, te podrás contactar por DM desde nuestras cuentas verificadas de Facebook, Instagram y Twitter.

Saludos."
1372,2023-02-24 18:05:37+00:00,tomas_rozas,@TAUBEM @mercadopago Como la cancelaste?
1373,2023-02-24 18:03:55+00:00,valeriadistasi,@ML_Ayuda @mercadopago @Mercadolibre He enviado mensaje
1374,2023-02-24 17:57:33+00:00,lucaskuriger,@a_pado @marcos_galperin @lucasllach @horaciorlarreta @mercadopago Si
1377,2023-02-24 17:40:05+00:00,Franquito_____1,@mercadopago pésimo servicio sigo sin resolver mi problema con mi cuenta de trabajo gracias a ustedes no puedo trabajar.@MP_ayuda
1378,2023-02-24 17:29:43+00:00,candilup,@acebesrichard @mercadopago @marcos_galperin @Mercadolibre Según me habilitaron la entrada a mercado pago para retirar mi dinero y nada que puedo https://t.co/gYTMGTcmPi
1379,2023-02-24 17:27:12+00:00,ML_Ayuda,"@valeriadistasi @mercadopago @Mercadolibre Buenas tardes, Queremos asesorarte con tu cuenta, por ello podrás contactarnos por la mensajería privada (DM) desde nuestras cuentas verificadas de Facebook, Instagram y Twitter.

Esperamos tu contacto."
1380,2023-02-24 17:21:42+00:00,valeriadistasi,"@mercadopago @Mercadolibre me han robado . Tengo cuenta como vendedor Mercadolider Platinum desde hace 12 años , inhabilitaron mi cuenta y se quedaron con bastante dinero en mi cuenta de @mercadopago . Esto sucedió hoy a las 09:00 hs . Espero respuesta."
1381,2023-02-24 17:11:44+00:00,lv_natita,"@mercadopago @GobiernoTucuman Cierren la cuenta a nombre de Julio Cesar Baigorria...
Ustedes son participes necesarios para que esta persona estafe...!
Los usa come medio de pago pero nunca entrega nada 🤷"
1383,2023-02-24 16:45:06+00:00,lv_natita,"Estafa por #Instagram 

#Tucuman Estafadora!
Denuncien x favor somos más de 100!!
https://t.co/zB4pOyDiN3

La justicia de #Tucumán es complice.
@GobiernoTucuman 
@mercadopago cieren esa cuenta, los usa a ustedes como plataforma de pago para estafar gente. https://t.co/AZerA1WVey"
1384,2023-02-24 16:43:24+00:00,Tsxw3801,@mannguss @BAconsumidor @mercadopago Ya me parecia !!
1385,2023-02-24 16:21:07+00:00,fflorsa,@MelanieSalinass @analiaespindol3 @mercadopago Por eso me rei😆 angacita
1386,2023-02-24 16:20:27+00:00,MelanieSalinass,@fflorsa @analiaespindol3 @mercadopago Que se haga mercado pago primero...
1387,2023-02-24 16:18:51+00:00,fflorsa,@analiaespindol3 @mercadopago Tirale tips a mili 😆
1388,2023-02-24 16:06:41+00:00,JuannVida,@ML_Ayuda @mercadopago @Mercadolibre Espero la respuesta.
1389,2023-02-24 15:57:48+00:00,ML_Ayuda,"@JuannVida @mercadopago @Mercadolibre Como ya te pusiste en contacto con nosotros mediante nuestra mensajería privada, te comentamos que ya nos encontramos revisando tu mensaje, por lo que nos estaremos contactando contigo a la brevedad. Te pedimos que aguardes nuestro contacto por ese medio.

Saludos."
1392,2023-02-24 15:53:42+00:00,jmfdcv,@ML_Ayuda @acebesrichard @mercadopago @marcos_galperin @Mercadolibre Les hice las consultas y nunca me las respondieron...
1393,2023-02-24 15:50:29+00:00,NikitoSaporiti,@mercadopago @belo_app @belo_app Bueno.. Al parecer me tendrían que dar solución uds.. Pero desde la app no hay forma.. Y ahora que hacemo??
1394,2023-02-24 15:44:55+00:00,Vabelenn,@mercadopago me aparece por correo que hice una crediticios de 8000 mil pesos y eso no es así no pedí ningún crédito ni nada parecido
1395,2023-02-24 15:29:00+00:00,TAUBEM,@tomas_rozas @mercadopago Todo en dos pasos. No me entraron a la cuenta. Me usaron la tarjeta. Tarjeta cancelada obvio.
1396,2023-02-24 15:12:01+00:00,AlejandreRguez,Ya paguenme mis premios por ser representante @MercadoPagoMex @mercadopago @Mercadolibre
1397,2023-02-24 14:54:34+00:00,tomas_rozas,@TAUBEM @mercadopago Tenes la cuenta verificada en 2 pasos? Y Mercado libre también
1398,2023-02-24 14:54:09+00:00,tomas_rozas,@TAUBEM @mercadopago Okey y ahora que hiciste? La Tenes pausada?
1400,2023-02-24 14:49:25+00:00,TAUBEM,"@tomas_rozas @mercadopago Con la de mercado pago. Que no la uso nunca para pagar nada ni se la lleven. No sé qué onda, pero yo esperando desde el lunes q den señales de vida los de @mercadopago y me digan cómo va el avance de mi trámite para que me devuelvan lo que me robaron"
1401,2023-02-24 14:49:09+00:00,iupana,"📌Lee las #noticias clave de la semana
👉 Crece uso de @mercadopago y cartera de Mercado Crédito en 2022
👉 #Rappi lanzará cuentas de ahorro en Colombia, pero ¿cómo va el negocio en Perú?

⬇️ Lee el boletín completo: https://t.co/33EsHO7rBk https://t.co/vcrukj9McC"
1402,2023-02-24 14:48:06+00:00,mannguss,"@BAconsumidor 
Cuánta COIMA corre por parte de @mercadopago ?????????"
1403,2023-02-24 14:38:44+00:00,analiaespindol3,"Hace más de dos meses que estoy esperando mi tarjeta de débito. 
En menos de 10 días @mercadopago ya me solucionó la vida con mi tarjeta !!!🥳🫶🏼 https://t.co/alVi3wNUcB"
1404,2023-02-24 14:35:10+00:00,tomas_rozas,@TAUBEM @mercadopago Fue con la de crédito? O con la normal de Mercado pago?
1405,2023-02-24 14:33:10+00:00,GordoRap_,@mercadopago Chupenmela.
1407,2023-02-24 14:20:07+00:00,LucasRetazo,"@mercadopago Sus soportes para contactarse no sirven! El chat bot no soluciona nada, el wsp es lo mismo y las llamadas me cuelgan después de 10min esperando con la musiquita!"
1408,2023-02-24 14:11:23+00:00,AleBenasu,"Me esta pasando  cada vez más seguido que los comercios medianos y chicos, aceptan @mercadopago pero solo con tranferencia de dinero. No me dejan que le pagues con tarjeta de credito xq  @mercadopago  les rompe el tujes con la comisión, coincidieron todos."
1409,2023-02-24 14:00:02+00:00,maxi_valentin,"Números y dimensiones 4Q-22
@Mercadolibre @mercadopago 
@marcos_galperin 

Que la cuenten como quieran; pero estos pibes te destruyen con resultados. Los números son TREMENDOS 🔥🔥🔥

Los demás deberían mirar y aprender. https://t.co/bpuHEreeYG"
1411,2023-02-24 13:43:26+00:00,mariajoiaa,"entendo a segurança pra entrar em banco mas tá sendo impossível entrar na minha conta do mercado pago
mas que inferno ajuda aí @mercadopago"
1413,2023-02-24 13:19:53+00:00,ML_Ayuda,@jmfdcv @acebesrichard @mercadopago @marcos_galperin @Mercadolibre Hola. Te comentamos que tenemos nuestra mensajería abierta para que puedas contactarnos por ese medio y así asesorarte con cualquier duda o inconveniente. Te esperamos.
1415,2023-02-24 13:11:56+00:00,NikitoSaporiti,"Buenas, hice una transferencia ayer desde mi @mercadopago a mi cuenta @belo_app y todavía no tengo acreditado el dinero! Me podrían dar una mano con esto? Gracias!"
1416,2023-02-24 12:56:15+00:00,acebesrichard,@MuozPatricio1 @mercadopago @marcos_galperin @Mercadolibre @ML_Ayuda @inadi Pero ... Si SOS un trolls que explicación querés ? Ni foto de perfil tenés ?
1417,2023-02-24 12:55:26+00:00,TAUBEM,@tomas_rozas @mercadopago Nada. Siguen sin novedades y me mandarán un mail con lo que resuelvan….
1419,2023-02-24 11:53:16+00:00,lirax06,@mercadopago Ya escribí pero me da unas opciones que no tienen nada que ver.
1420,2023-02-24 11:44:43+00:00,lrventas,"@marcos_galperin @acebesrichard @mercadopago @Mercadolibre Necesito Hablar contigo, por una situación de ML en Argentina @marcos_galperin. Por favor. 
Muchas gracias"
1423,2023-02-24 11:28:48+00:00,arba,"@VanesaR86254632 @aleeeeortizzz @mercadopago @PagofacilW @rapipago Hola Vanesa, buenos días. Estamos en contacto por DM. Saludos!"
1424,2023-02-24 11:10:43+00:00,lirax06,"@mercadopago Me hicieron una transferencia y sale en revisión necesito saber si se hará efectiva para poder entregar el producto, desde ayer está en revisión."
1426,2023-02-24 11:07:18+00:00,lirax06,"@toughts_girl @ggonotero @mercadopago Me pasó lo mismo, se resolvió?"
1427,2023-02-24 10:19:01+00:00,EloyAlazard,"Quiero retirar dinero con @mercadopago en @carrefourarg y no quieren los cajeros. Ángel Gallardo y Corrientes. Quiero retirar dinero de la aplicación de @BancoCiudad y no funciona nunca
 ¡Qué país de mierda! Encima en manos de estos delincuentes que se llenan de plata."
1428,2023-02-24 06:16:29+00:00,marcosluparia,@belo_app Usaba la cuenta un montón. Siempre quedará el bueno de @mercadopago para generar algún rendimiento.
1429,2023-02-24 05:36:44+00:00,tomas_rozas,@TAUBEM @mercadopago Qué pasó al final?
1430,2023-02-24 04:11:03+00:00,LocoIncorrecto,Che @mercadopago que onda los rendimientos del dinero invertido? Ingresé dinero el Sabado. Al dia de hoy (viernes) no me acreditaron ni un solo peso de lo depositado en mi billetera. Si siguen asi me voy a @uala_arg
1431,2023-02-24 03:35:44+00:00,Omar934886801,@mercadopago Un consejo a la gente ...ni en pedo abran una cuenta en mercado de pago
1432,2023-02-24 03:09:17+00:00,liveinart,@leslycml @Mercadolibre @Profeco @MercadoPagoMex @mercadopago @CondusefMX Son unos rateros. Es la segunda vez que intercambian mercancía en mis envíos al norte del país.
1433,2023-02-24 02:45:03+00:00,Franquito_____1,@mercadopago Es como la 3er vez que me suspendieron la cuenta sin plata sin motivos ya estoy cansado de renegar con ustedes
1434,2023-02-24 02:09:18+00:00,zentenoc18,"@mercadopago buenas noches tengo un problema con mercado crédito ,necesito asistencia por favor"
1436,2023-02-24 01:36:15+00:00,kilynet,"@mercadopago @Mercadolibre  cada. Vez peor el nivel de soporte al usuario. Si subo el chat parece una burla....
@DNDConsumidor @dzapatillas @DefensaRosario https://t.co/z1O2pLGd1r"
1437,2023-02-24 00:24:35+00:00,Soypitaa,"@mercadopago es kenini❤❤❤
#KeniaOs https://t.co/b2wNkbU9GF"
1439,2023-02-23 23:44:35+00:00,andream04370801,@mercadopago hola quiero saber si puedo pagar con mi tarjeta mercado pago física en la tienda puma de manera física
1441,2023-02-23 23:16:23+00:00,MuozPatricio1,"@acebesrichard @mercadopago @marcos_galperin @Mercadolibre Es útil, lastima que galperin se cree dios y dice quien si y quien no puede usar su app, sin razón alguna y como es dios no se puede hablar con el para que explique los motivos. Me gustaría que @ML_Ayuda le explique al @inadi por que sino razón me discrimina."
1442,2023-02-23 23:07:37+00:00,lavoyro,"Ni Llegamos a Marzo y @mercadopago me avisa todos los servicios que están por vencer el 10/3. Osea paraaaaa, dejame terminar febrero en paz. Igual aproveché y pague todo. Xq si ustedes son ansiosos, yo más 🥲"
1443,2023-02-23 22:53:19+00:00,aslo2022,Nada como @mercadopago supera mucho a @bbva haciendo cobros con tarjeta Bancomer no refleja en el momento y mercado te indica todo en segundos no sabes si cobras o no quitaré terminal Bancomer
1444,2023-02-23 22:25:05+00:00,ML_Ayuda,"@JuannVida @mercadopago @Mercadolibre Hola. Para asesorarte sobre el estado de tu cuenta, podrás contactarnos a través de nuestra mensajería privada en Facebook, Twitter e Instagram.

Te esperamos por ese medio."
1445,2023-02-23 21:48:48+00:00,marcesebas7,"De que imprevistos está hablando?  si nadie más que yo utiliza el dinero.
 Justifique su respuesta @mercadopago https://t.co/WyprvOvvTw"
1446,2023-02-23 21:47:22+00:00,AndreisPatricio,@acebesrichard @mercadopago @marcos_galperin @Mercadolibre No entendiste. No todos te quieren agredir. Que tengas un buen día en la playa.
1447,2023-02-23 21:29:45+00:00,Mateomoure1,@AskPayPal Yo uso @mercadopago no esas giladas del pais imperialista ese
1448,2023-02-23 21:27:52+00:00,LuisAlb40634410,@mercadopago Ojo con esas de promesas de seguro!!! No te dan  número de asociado. Dicen que te podes dar de baja en cualquier momento.  MENTIRA!!! Ojo te estafan!!!!
1449,2023-02-23 21:27:00+00:00,VanesaR86254632,"@arba @aleeeeortizzz @mercadopago @PagofacilW @rapipago Necesito ayuda, lo extendieron hasta el 24 y quiero pagar por el Home banking y sigue igual que ayer me tira error."
1450,2023-02-23 21:15:37+00:00,guille_lemoglie,"@mercadopago Si pipí… ya contactamos por WhatsApp, por chat, por correo…

Tenes un error en el sistema y no lo queres ver, asique hasta que realmente lo resuelvas seguiré sin mercado pago en la tienda usando paypal, transferencia y cuenta DNI https://t.co/MEy8npkSK3"
1451,2023-02-23 21:05:45+00:00,Martu1422,@AgusGuevara87 @mercadopago @marcos_galperin jajajaja ya arranqué con un @Leonard58000665 jajajaja estos se piensan que todos nacimos ayer jajaja
1452,2023-02-23 21:04:27+00:00,Martu1422,"@mercadopago @marcos_galperin Al parecer no fui claro, un HUMANO!!! Una persona de carne y hueso que entienda del problema, eso quiero como respuesta, me hicieron un daño grande y no tengo ni tiempo ni plata para gastar en abogados, quiero que me solucionen el problema que generaron ustedes."
1454,2023-02-23 20:54:22+00:00,guille_lemoglie,"Tengo desactivado hace como dos meses @mercadopago porque me funciona mal en la tienda…. Contacte online verificaron que había un error me dijeron que lo iban a revisar y ahora me llego un mensaje que es correcto (?)

Onda, sigue el error https://t.co/nl1vYyKGSr"
1455,2023-02-23 20:41:14+00:00,JuanPre52551101,"@mercadopago para los que tuvieron problemas con sus transferencias del día 17 de enero
¿Ya les dieron solución?"
1456,2023-02-23 20:26:24+00:00,ML_Ayuda,"@L__o__l__a__ @Mercadolibre @ML_Argentina @mercadopago Para revisar lo sucedido con tu reclamo, podrás contactarnos por DM desde nuestras cuentas verificadas de Facebook, Instagram y Twitter. También podés contactarnos desde acá: https://t.co/ubQDLYaOE6

Estamos atentos."
1457,2023-02-23 20:26:18+00:00,sibarita_combat,"@mercadopago Hola, saqué la tarjeta Mercado pago, la promoción de Disney y star+?????"
1458,2023-02-23 20:26:01+00:00,sibarita_combat,"@mercadopago Hola, saqué la tarjeta Mercado pago, la promoción de Disney y star+???"
1459,2023-02-23 20:19:55+00:00,AlbringWalter,"@mercadopago Ya les escribí el todas las cuentas, pero no responden en ninguna"
1461,2023-02-23 20:06:03+00:00,GabyTorresR,@mercadopago te quita plata por supuestas deudas aunque no te saben decir qué generó el gasto. Que conveniente.
1462,2023-02-23 20:03:29+00:00,Javimedialdea,@EstafabotOK @MercadPagoo @martdelrosari0 @mercadopago Mira el quilombo q armaste @martdelrosari0 (?
1463,2023-02-23 20:02:42+00:00,andreeta66,"@mercadopago @Festereopicnic_ @EntradaAmarilla Necesito teléfono, ya por estos medios la respuesta ha sido FATAL más que robótica!"
1465,2023-02-23 19:57:36+00:00,rodolfitom,"@pbarbieri @uala_abc @mercadopago La verdad eso está muy bien, sirve a mucha gente fuera del sistema como Ualá. Yo la verdad pensaba que despues de haber comprado o anexado um banco tendriamos pronto una tarjeta de crédito de ustedes, para cuando la Ualá crédito en Argentina?"
1466,2023-02-23 19:42:34+00:00,andreeta66,@Festereopicnic_ cómo puedo comunicarme con ustedes? Llevo meses intentado resolver inconvenientes con @EntradaAmarilla  y @mercadopago  y hasta ahora ninguno da pie con bola a una solución! #Help #fep2023
1468,2023-02-23 19:01:04+00:00,yanibarraza_,Me chorearon 9mil pesos de mercadopago 🙃 y nadie se hace cargo @mercadopago 🙃
1469,2023-02-23 18:46:35+00:00,OldSpicyGinger,@ML_Ayuda @ML_Argentina @Mercadolibre @mercadopago Con diferentes canales de atención y nadie soluciona mi problema. Nadie. De que sirve tantos canales de atención si todo que hacen es decir palabras vacías y sin compromiso?
1471,2023-02-23 18:40:51+00:00,BeatrizNerina,"Hola @mercadopago si uso la App es por facilidad y comodidad, es la verdad, y si cada vez que la use para pagar me manda un encuesta sobre el comercio donde pague ES UNA MOLESTIA!!! Nunca nadie dijo ""que copado, una encuesta"""
1472,2023-02-23 18:25:34+00:00,Nahir_Daniela13,@mercadopago Me comunique a MD y me mandan un link de MercadoLibre resolviendo dudas de esa plataforma. No me sirve.
1473,2023-02-23 18:21:05+00:00,Vickyhgok,"@mercadopago @Nahir_Daniela13 Trate de contactarme pero no responden. Y por dm de Twitter y Facebook no se puede. 
Tendrían un mail para contactarme? 

De la pagina web ayuda, tampoco pude solucionar mi problema."
1475,2023-02-23 18:12:51+00:00,tomas_cot,@GHueco Prefiero poco detalle pero cuando tenés un problema hagan algo. Hola @mercadopago
1476,2023-02-23 18:11:50+00:00,Vickyhgok,@Nahir_Daniela13 @mercadopago Me sucede lo mismo @mercadopago . Y no me contestan de ningun lado.
1477,2023-02-23 18:10:57+00:00,DanteAlbarracn3,"@ML_Ayuda @simonjsaade @marcos_galperin @acebesrichard @mercadopago @Mercadolibre No les escribo mas por DM porque por ahí contestan cualquier cosa y nadie ve lo que realmente hacen con los clientes.
Gracias!"
