,Date,User,Tweet
281,2023-03-03 22:13:00+00:00,Sole_GTMP,"@NaranjaX buenas tardes, quisiera enviar dinero de mi cuenta en paypal a Naranja, para eso es preciso el código Switf, la cuenta de Naranja cuenta con ese código? De ser así, cuál es o en dónde puedo averiguarlo?"
282,2023-03-03 22:11:52+00:00,emmalegui,"@PatoRivero12 @NaranjaX De verdad che, estoy reclamando un plastico hce bocha de tiempo!"
284,2023-03-03 22:03:51+00:00,profesaurio,@NaranjaX https://t.co/sFExk0SIsG
285,2023-03-03 21:55:36+00:00,EddieSiomara,@NaranjaX Cuando no te sacan la plata de la naranjax...o te congelan la cuenta...ladrones
286,2023-03-03 21:54:02+00:00,profesaurio,Ya una semana @NaranjaX
287,2023-03-03 21:53:30+00:00,profesaurio,Falso @NaranjaX  mentiras
288,2023-03-03 21:52:39+00:00,profesaurio,@NaranjaX  la inoperancia al mil https://t.co/jLxfF9M2Og
289,2023-03-03 21:51:53+00:00,profesaurio,"@NaranjaX  la peor , no la usen https://t.co/BFhV1sLnsY"
290,2023-03-03 21:51:34+00:00,Natus2011,Hola queridos ya me tienen al plato @NaranjaX les mande un privado! Espero respuesta! 🙏
291,2023-03-03 21:50:20+00:00,Nico__CDN,@NaranjaX Ya lo había hecho y no responden
294,2023-03-03 21:37:51+00:00,arrancamelavid_,"@NaranjaX Hace 3 días escribo, por eso opte por llamar."
296,2023-03-03 21:37:12+00:00,arrancamelavid_,"@NaranjaX Si responden, con gusto"
297,2023-03-03 21:34:51+00:00,PatoAlv74508783,@NaranjaX Tal Cual
299,2023-03-03 21:30:34+00:00,FrancodfOk,@NaranjaX no me atienden nadie al md
303,2023-03-03 21:20:32+00:00,IglesiasGreiff,"@NaranjaX una poronga la atencion que brindan, ya lo solucioné yo solo, gracias por nada"
308,2023-03-03 21:03:25+00:00,GomezMarcoos,@NaranjaX me quise crear una cuenta y desde ayer me están verificando y no dan respuesta 😑
322,2023-03-03 20:44:53+00:00,nico81__,"@NaranjaX Claro, pero me tienen que seguir para poder enviarles DM"
325,2023-03-03 20:38:48+00:00,NorbertoGervas1,@NaranjaX Por favor
330,2023-03-03 20:30:48+00:00,FrancodfOk,@NaranjaX les escribi y no responden
332,2023-03-03 20:29:07+00:00,FrancodfOk,@NaranjaX les escribi y no responden
333,2023-03-03 20:28:59+00:00,FrancodfOk,@NaranjaX les escribi y no hay respuesta
336,2023-03-03 20:26:08+00:00,unoesdimasiado,"@NaranjaX Hola, necesito que me respondan, es por una denuncia de fraude. Llamar al 0810 no tiene sentido porque no me atienden"
338,2023-03-03 20:25:03+00:00,BAconsumidor,"@florzapatab @NaranjaX Hola, gracias por escribirnos. Si la cuenta bancaria/tarjeta de crédito está radicada en el ámbito de CABA, te recomendamos realizar tu reclamo ingresando en: https://t.co/2VLEZLIfFS ¡Saludos!"
341,2023-03-03 20:21:59+00:00,lau4561mdq,@NaranjaX Para cosas más importantes..cambiar celu..zapatillas o algún viaje. Claro en cuotas...y si es viable sin interes
361,2023-03-03 19:58:42+00:00,pasayvuelvetodo,"Gracias @NaranjaX, gracias por tus amplios límites de compra y por tus 10 cuotitas sin interés que me siguen resolviendo la vida 🥂🙌🏻🤣"
363,2023-03-03 19:55:34+00:00,fedemoglia,Vieron este mensaje @NaranjaX?
365,2023-03-03 19:50:04+00:00,MartinT2023,"@NaranjaX Quise probar con el 65% que da la app de Nx y me robaron la poca plata que tenía. Cero seguridad, cero recomendable. Y sigo a la espera del ""sector especializado""."
366,2023-03-03 19:43:15+00:00,yoquieroserE,@NaranjaX Todavía existe?
367,2023-03-03 19:43:14+00:00,aivan_zack,@NaranjaX les mandé DM
368,2023-03-03 19:41:36+00:00,JesoLedesma,"@NaranjaX me dijeran q les mande msj , les mande , les conté q me llaman hace 2 años buscando a un tipo q no conozco demoran años en contestar me dicen q no me van a llamar más y me siguen llamando…no conozco a Richard Moran! Dejen de llamarmee los voy a denunciar a defensa del consumidor https://t.co/czWxEaVhM5"
369,2023-03-03 19:40:13+00:00,Danieldilzen,"@NaranjaX Cuando se vence y te la mandan, no cuando aún estás esperando tu plástico"
370,2023-03-03 19:09:13+00:00,PatoRivero12,@NaranjaX Por que no responden???? Pésima atención al cliente
371,2023-03-03 19:08:39+00:00,PatoRivero12,@NaranjaX Por que no responden msjs ????????
373,2023-03-03 18:49:44+00:00,canddeela_,"A @NaranjaX les importo poco los detalles porque nunca más me respondieron, en finnnnnn"
374,2023-03-03 18:47:10+00:00,profesaurio,@NaranjaX Es mentira ! No resolvieron
375,2023-03-03 18:39:50+00:00,mdevicky,@NaranjaX Así estoy yo esperando que me contesten los mensajes que les mandé .
376,2023-03-03 18:34:24+00:00,Santi84728613,@NaranjaX Mi amigo con la firma afectada: Vamo a Mostaza 🤑🤑🤑
378,2023-03-03 18:19:16+00:00,EFloresAllende,"@NaranjaX acompañé a mi esposa a pagar al local en la Ciudad de La Rioja y tuvimos que hacer fila afuera por 2 horas con temperaturas altisimas y al sol, siendo que había mesas y sillas vacías y aire acondicionado dentro del salon."
380,2023-03-03 17:09:46+00:00,veru4974,@NaranjaX más de 24 hs para responder un tw con un  reclamo... En serio?
381,2023-03-03 16:27:11+00:00,NorbertoGervas1,"@NaranjaX Ayer tipo 10 el bot me dice, lo comunico con un representante, pasaron mas de 24 hs y sigo esperando."
382,2023-03-03 16:17:19+00:00,PatoRivero12,@NaranjaX por qué no responden los mensajes?????
383,2023-03-03 16:11:07+00:00,jcruzalmiron,@NaranjaX desde hace una semana estoy esperando que me devuelvan plata
384,2023-03-03 16:00:53+00:00,_paulimi,Buen día ladrones me van a devolver mis 30mil pesos ? @NaranjaX
385,2023-03-03 15:54:18+00:00,adrieltxmas,@NaranjaX les mandé md
386,2023-03-03 15:35:17+00:00,hearstprxx,"@NaranjaX siempre el mismo problema con ustedes, si te hacen una transferencia nunca llega y tampoco dan respuestas"
387,2023-03-03 15:28:59+00:00,florzapatab,"@NaranjaX así estoy desde el lunes sin respuesta, sin solución, con la Plata reteñida porque de ningún modo la puedo sacar @BAconsumidor https://t.co/Iyn22HKl8J"
388,2023-03-03 15:28:00+00:00,arrancamelavid_,"@NaranjaX @NaranjaX 2 llamadas, dos esperas de 6 minutos, para que las 2 operadoras corten mi llamada. Son unos incompetentes, estafan a la gente y después no dan cara. Ojalá se fundan así entienden lo que estamos sufriendo los demás. ESTAFADORES"
389,2023-03-03 15:27:48+00:00,arrancamelavid_,@NaranjaX Así se hackearon mi plata uds. LADRONES!
390,2023-03-03 15:25:28+00:00,FrancodfOk,"@NaranjaX Realize un ingreso de dinero a naranja x el cuál nunca llego, nunca se hizo cargo ningun grupo me crearon 3 tickets por eso y hace mas de 2 semanas mi dinero lo perdieron"
391,2023-03-03 15:25:25+00:00,florzapatab,"@NaranjaX desde el martes que espero una respuesta online o llamado, pero no nada. Solo te responden por acá iscribinis pir prividi Y JAMÁS TE RESPONDEN HIJOS DE PUTAAAAA me tienen la plata reteñida en su aplicación de mierda"
392,2023-03-03 15:22:24+00:00,3valentinalopez,Cuarta vez que llamo a @NaranjaX y cuarta vez que me atiende una maleducada. No me solucionó una mierda.
393,2023-03-03 15:16:35+00:00,eneidar,"@NaranjaX Por MD es imposible por el BOT, nunca llego a un punto donde pueda hablar con alguien."
394,2023-03-03 14:58:55+00:00,arrancamelavid_,@NaranjaX me llego un mail que desbloquearon mi cuenta y la plata que se robaron se la quedan uds?
395,2023-03-03 14:46:12+00:00,jopeweb,@NaranjaX lo siento 😅
396,2023-03-03 14:33:40+00:00,FrancodfOk,@NaranjaX Aun pasan dias y no acreditan la transferencia que hice a nx . Ni resuelven mi caso necesito me respondan por MD
397,2023-03-03 14:17:48+00:00,mdevicky,"@NaranjaX Desde anoche intento realizar un pago por naranja online y no me deja. Llamé para ver si había algún problema y me dijeron que realice el pago por pago mis cuentas, TAMPOCO SE PUEDE. Estoy perdiendo toda la mañana intentando pagarles."
399,2023-03-03 14:12:26+00:00,NorbertoGervas1,@NaranjaX Que pasa con la pagina que no se puede entrar a la tarjeta?
400,2023-03-03 13:27:17+00:00,FrancodfOk,@NaranjaX Aun pasan dias y no acreditan la transferencia que hice a nx . Ni resuelven mi caso
401,2023-03-03 12:51:19+00:00,nazaatorres,"@Republica99 @NaranjaX Se ""a"" visto beneficiado. Le falta un par de clases de ortografía al estafador para arrancar 😂"
402,2023-03-03 12:49:44+00:00,Republica99,"#Oyentes
#Estafas 
Luis Mario nos muestra como intentaron estafarlo.
@NaranjaX negó que envíe WhatsApp. https://t.co/rISAWTTVi2"
403,2023-03-03 12:42:30+00:00,fedemoglia,@NaranjaX Hola! ¿Cómo están? Les escribí por DM. ¡Saludos!
404,2023-03-03 12:14:01+00:00,profesaurio,@NaranjaX https://t.co/wazzIOXYNQ
405,2023-03-03 11:34:49+00:00,Gabriel65863909,@NaranjaX PARA CUANDO ATENDER POR ALGUN CANAL? NI EN LA OFICINA RESPONDEN
406,2023-03-03 09:58:51+00:00,EmiVeron,@NaranjaX Hola necesito ayuda urgente con un problema en la app. Gracias.
407,2023-03-03 03:15:53+00:00,Catalinnaaaaaa,@TIAGO66566694 @athiarcesimone @NaranjaX A mi también. Pasaron 5 meses y no me desbloquean la cuenta ni me devuelven mi dinero
408,2023-03-03 03:14:32+00:00,Catalinnaaaaaa,@BoidiValeria @NaranjaX Yo estoy esperando desde hace 5 meses que me devuelvan +160 mil pesos q se quedaron de mi billetera virtual
409,2023-03-03 03:12:39+00:00,Catalinnaaaaaa,@NaranjaX Quién iba a decir que siendo MARZO 2023  no me reintegran mi dinero que se quedaron desde SEPTIEMBRE del 2022 de mi billetera virtual
410,2023-03-03 02:22:07+00:00,nany_na,"@NaranjaX lo escribo por aquí también, vayanse a la MIERDA!"
411,2023-03-03 01:33:07+00:00,Nico__CDN,"@NaranjaX hace como 3 meses dicen que en 5 días hábiles van a validar mis  fotos para poder tener naranjaX y poder hacer pagos.
No aceptan pagos con visa ahora (No puedo pagar)
El pago por CBU demoraron 1 més en hacerla y no pudieron, hasta eso, sí, intereses"
412,2023-03-03 01:24:11+00:00,Danieldilzen,@NaranjaX Quien iba a decir que sigo esperando que me manden las tarjetas cuando se vencieron hace un mes
413,2023-03-03 00:13:32+00:00,_paulimi,"@JotaMST @NaranjaX Si, ladrones"
414,2023-03-03 00:09:51+00:00,JotaMST,@_paulimi @NaranjaX Ah genial eh
415,2023-03-02 23:56:46+00:00,PellicerRegi,"Que onda @NaranjaX hace 4 días que no puedo ingresar a mi cuenta y hacer uso de MI DINERO. Intento ingresar desde la página web y figura que no hay ningún usuario registrado con mi DNI! 
Arreglen su plataforma así nos podemos ir de una vez de ahí."
416,2023-03-02 23:32:32+00:00,_paulimi,@JotaMST @NaranjaX Transferencia  duplicada. Y Transferencia  que nunca llego a destino.  Esperando que m devulavm la plata
417,2023-03-02 23:28:26+00:00,BoidiValeria,"@NaranjaX Un desastre, 1 semana y aún no me acreditan transferencia. Y nadie atiende"
418,2023-03-02 23:22:11+00:00,bocademivida29,@NaranjaX che naranja porque no me llega la plata que me transfirieron??? Quiero comer esta noche 😢😢 https://t.co/le9QqBQSMA
419,2023-03-02 23:20:10+00:00,ChiaraMartinnn,@Brisanuniez @NaranjaX JAJAJA se merecen 1 estrella en google
420,2023-03-02 23:19:37+00:00,Brisanuniez,@ChiaraMartinnn @NaranjaX UN MONTÓN JAJAJAJAJAJJAJAJAJAJA
421,2023-03-02 23:08:23+00:00,aivan_zack,"@NaranjaX hace semanas que no es posible loguearse para canjear los puntos quiero con el usuario de naranjax, se me van a vencer los puntos asi. Estan trabajando para arreglarlo?"
422,2023-03-02 23:05:22+00:00,JotaMST,@_paulimi @NaranjaX Que te pasó
423,2023-03-02 23:00:49+00:00,morty_2121,"@BoidiValeria @NaranjaX Hoy me contestaron la llamada, me dijeron que tuvieron problemas y entre hoy y mañana tendría que estar llegando la tranferecia, que si para mañana no llegaba recién ahí me toman el reclamo"
424,2023-03-02 23:00:36+00:00,profesaurio,@NaranjaX y seguimos esperando que solucionen https://t.co/uN7VsEfkpN
425,2023-03-02 22:40:55+00:00,NGZ__IPA,@skinnypppenis @NaranjaX Son unos garcas
426,2023-03-02 22:40:38+00:00,NGZ__IPA,@NaranjaX Manga de hijos de puta cuando van a dar la cara???????
427,2023-03-02 22:31:58+00:00,Natt2495,@NaranjaX Puede ser que no esté funcionando el inicio de la app? Necesito hacer un link de pago y me tira error 😭
428,2023-03-02 22:30:23+00:00,LuSolaa,"jajjjj me llamaron de @NaranjaX por whatsapp para preguntarme si recibi mi renovación de la tarjeta, y re que nunca tuve tarjeta naranja 🤌🏼 no conmigo, bloqueado"
429,2023-03-02 22:29:58+00:00,macaparra96,"@NaranjaX hola naranja, me estan queriendo estafar desde una cuenta de naranja, como hago para hacer la denuncia?"
430,2023-03-02 21:30:47+00:00,Novaton900,@NaranjaX Buenas tardes.. Estimados tengo un reembolso de @AviancaSAM desde diciembre y no me lo han hecho efectivo! Por favor necesito el dinero que cada día se devalúa más.. #asap
431,2023-03-02 20:56:26+00:00,BoidiValeria,"@NaranjaX Hace 1 semana q nos hicieron una transferencia y no la tenemos acreditada. No atienden x teléfono, sale error en WhatsApp y mensaje de Twitter q es el mismo chat de WhatsApp. Solicito me brinden respuesta x privado o veré con defensa al consumidor."
432,2023-03-02 20:38:33+00:00,_paulimi,Sigo esperando que me devuelvan la plata del sábado 25 de febrero.  @NaranjaX
433,2023-03-02 20:04:38+00:00,Meliminook,"Qué tul lo de @NaranjaX en la Sucursal de Villa Constitución.
Pasé a consultar y sacar el resumen y, había problemas con la pantalla, y no pude hacer nada. Ojalá esté solucionado para mañana.

Muy bien los avisos después si no pagás antes de la fecha de vencimiento."
434,2023-03-02 20:00:36+00:00,TIAGO66566694,@NaranjaX Por favor . Desbloqueme la cuenta hace más de 1 mes estoy asi
435,2023-03-02 19:58:49+00:00,TIAGO66566694,@athiarcesimone @NaranjaX Borra la Apple y cuando ingreses pone que te olvidaste la contraseña.  Apenas puedas entrar saca toda la palta que te queda por que después te bloquean tremendos garras son así me hicieron ami
437,2023-03-02 19:49:34+00:00,JuanDurdos,@jochoa93 @NaranjaX Mándales carta documento
438,2023-03-02 19:34:04+00:00,Pazcandia1,@NaranjaX Preocupense por cambiar al programador de la app más pedorra de las financieras. Cada 2*3 no anda.
439,2023-03-02 19:29:39+00:00,jochoa93,"@NaranjaX No se por que canales mas comunicarme. Llame 10 veces a la tarjeta por cobro indebido. Hice reclamo en la sucursal y nadie me da respuestas. Es una verguenza que te comuniques con los operadores, te dejen en espera y nadie se haga cargo de nada y encima te cortan la comunicacion"
440,2023-03-02 19:09:36+00:00,athiarcesimone,"@NaranjaX No puedo acceder a la app, me dicen q están en mantenimiento. Estoy intentando acceder desde esta mañana. No puedo usar mi $"
441,2023-03-02 19:09:02+00:00,RoDepuerta,"@NaranjaX Se ve que estan afectados todos los dias. De un atea, te derivan a otra y nadie soluciona el problema por cobros indebidos. 
 Parece que la unica forma es defensa del consumidor."
442,2023-03-02 19:02:06+00:00,Armando13709182,@monje_peronista @NaranjaX Paña que quiero tarjeta no tengo trabajo ni plata vivo pescando si no hay  laburo
443,2023-03-02 18:42:29+00:00,lau4561mdq,@NaranjaX No soy tan pretenciosa.. aquí en mar del plata no hace falta...pero me quise  comprar una campera liviana de 15000 teniendo saldo y resulta que el comercio me lo da en 3 pero ustedes solo me habilitan 4 cuotas en adelante. Y los 3 con recargo de 15% por quererlo en cuotas
444,2023-03-02 18:36:52+00:00,PatoRivero12,@NaranjaX que desastre son. Que paso con naranja que era antes???? No responden por ningún medio. Hace meses que quiero me habiliten la app naranja x https://t.co/7D2oKpOJ8E
445,2023-03-02 18:35:12+00:00,mirko_estevez,"@NaranjaX necesitamos que los comprobantes de transferencia tengan los datos de DESTINO, sino no me los toman como válidos"
446,2023-03-02 18:28:16+00:00,futurocalvo,@NaranjaX 200 Lucas en plan z… estaría necesitando ese trabajo che
447,2023-03-02 18:22:31+00:00,florzapatab,@NaranjaX Hace 2 días sin respuesta ni telefónica ni online. Yo con la plata retenida. CHANTAS https://t.co/dqMT5K0PVY
448,2023-03-02 18:21:26+00:00,florzapatab,@NaranjaX Ah ósea que ustedes viven en corte de luz masivo
449,2023-03-02 18:15:01+00:00,el_dave_carri,"@PersonalFlow_At me emitieron la factura de febrero cuando el 31/01 dimos de baja el servicio, estaba en débito automático y ahora @NaranjaX  me quiere cobrar porque uds no emitieron la NC correspondiente"
450,2023-03-02 17:51:58+00:00,caesartort,@NaranjaX Que bueno tener $ 50 mil para pagar de cuota.
451,2023-03-02 17:46:25+00:00,lucasgarzon7,40 grados y @NaranjaX tiene a sus clientes afuera  de su sucursal de La Rioja . https://t.co/CBkSA3qxu0
452,2023-03-02 17:43:41+00:00,FrancodfOk,@NaranjaX Hace 1 semana no acreditan mi transferencia a nx y no me devuelven impuestos que ya ustedes aprobaron devolverme. Nadie se hace cargo
453,2023-03-02 17:41:11+00:00,profesaurio,@NaranjaX https://t.co/fZkJWM6kdm
454,2023-03-02 17:39:04+00:00,IglesiasGreiff,"@NaranjaX buenas tardes, necesitaría que alguien me asesore"
455,2023-03-02 17:32:41+00:00,jcarlosponce3,@NaranjaX Hace más de tres años que intento instalar y crear mi cuenta en naranjax y siempre me dicen https://t.co/wZsDgiRXFV
456,2023-03-02 17:32:36+00:00,veronngustavo,@NaranjaX Un aire? Fua millonario
457,2023-03-02 17:32:19+00:00,vinehastaaqui87,@NaranjaX No me da el límite 😭😭😭😭
459,2023-03-02 16:56:57+00:00,MirtaBonavota,@NaranjaX Que pasa que la app no funciona hoy dice en mantenimiento y está hace más de seis horas y necesito mi dinero
460,2023-03-02 16:52:22+00:00,Gabriel65863909,"@NaranjaX necesito que me den bola. Por llamada no responden, instagram, twitter (MD)menos desde la oficina. Quise pagar mi resumen el mes pasado no me dejaron, lo pague hace 3 dias y no me lo refleja en la cuenta. Me generan una deuda por no dejarme pagar, tampoco resuelven."
461,2023-03-02 16:32:01+00:00,ABenedettiCAI,"@NaranjaX che, divinos para sumar y sumar intereses en los resúmenes, pero a la hora de resolver el choreo de las 20 Lucas en mi cuenta de naranja X bien gracias no?."
462,2023-03-02 16:26:10+00:00,brisa_villca,@NaranjaX Hola! Quisiera actualizar mi número de teléfono pero no sé cómo hacerlo. Ayuda?
